species,location,habitat,id,bagging,rinsing,bagging.date,bagging.hour,collection.date,collection.hour,year,temp,hum,plant.no,flower.no,flower.age,flower.sex,sugar in micrograms/flower/24h,sugarmax in micrograms/flower/24h
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-2,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,1,2,m,h,158.6537966,164.938194
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-3,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,2,3,m,h,250.0904177,134.478474
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-4,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,2,4,y,h,215.0205774,145.011896
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-5,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,3,5,m,h,78.57962946,61.335222
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-6,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,4,6,m,h,138.6259971,92.453606
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-7,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,4,7,y,h,23.75684936,50.599242
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-8,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,5,8,m,h,0,0
Rhinanthus minor,ashton court,grassland-nature reserve,2011-Rhinanthus minor-ashton court-bag-9,bag,Y,20/06/2011,10:30,21/06/2011,11:30,2011,22,62,5,9,m,h,261.6480682,155.943348
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-12,bag,Y,6/6/11,11:30,7/6/11,10:30,2011,19,73,1,12,m,h,NA,NA
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-13,bag,Y,6/6/11,11:30,7/6/11,10:30,2011,19,73,1,13,m,h,76.23380682,91.647126
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-14,bag,Y,6/6/11,11:30,7/6/11,10:30,2011,19,73,2,14,m,h,57.22116513,60.6435695
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-15,bag,Y,6/6/11,11:30,7/6/11,10:30,2011,19,73,2,15,m,h,111.5372095,122.752694
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-16,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,3,16,m,h,86.42145223,81.866106
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-17,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,3,17,y,h,74.65039994,76.4040495
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-18,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,4,18,m,h,36.38227373,45.576344
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-19,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,4,19,y,h,42.74738932,40.338606
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-20,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,5,20,m,h,67.60801402,66.339026
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-21,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,6,21,m,h,109.2535059,112.963527
Rhinanthus minor,brandon hill,grassland-nature reserve,2011-Rhinanthus minor-brandon hill-bag-22,bag,Y,6/6/11,11:30,7/6/11,14:45,2011,16,67,6,22,y,h,106.9839549,123.1845065
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-1,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,1,1,o,h,640.5199401,640.5199401
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-10,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,2,10,y,h,750.4056863,750.4056863
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-2,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,1,2,m,h,861.1851386,861.1851386
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-3,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,1,3,m,h,505.7007551,505.7007551
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-4,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,1,4,m,h,714.191523,714.191523
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-5,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,1,5,m,h,558.6738357,558.6738357
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-6,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,2,6,m,h,490.540895,490.540895
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-7,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,2,7,m,h,292.6271781,292.6271781
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-8,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,2,8,m,h,644.7573052,644.7573052
Rhododendron ponticum,ashton court-nature reserve,grassland,2012-Rhododendron ponticum-ashton court-nature reserve-bag-9,bag,N,15/05/2012,11:00,16/05/2012,12:00,2012,10,66,2,9,m,h,1013.044068,1013.044068
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-12,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,1,12,m,h,872.51019,872.51019
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-13,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,1,13,m,h,487.2810437,487.2810437
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-14,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,2,14,m,h,3476.238602,3476.238602
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-15,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,2,15,m,h,3730.124445,3730.124445
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-16,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,3,16,m,h,928.0258461,928.0258461
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-17,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,3,17,m,h,783.3418947,783.3418947
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-18,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,4,18,m,h,1992.57383,1992.57383
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-19,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,4,19,m,h,3367.03964,3367.03964
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-20,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,1,20,m,h,1846.194981,1846.194981
Rhododendron ponticum,paradise bottom-leigh woods,woodland,2012-Rhododendron ponticum-paradise bottom-leigh woods-bag-21,bag,N,22/05/2012,15:30,23/05/2012,15:45,2012,20,30,3,21,o,h,1182.30687,1182.30687
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-12,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,1,12,m,h,3.165445528,4.49743282
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-13,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,1,13,m,h,2.459595102,7.498570781
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-14,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,1,14,y,h,0,0
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-15,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,2,15,m,h,26.35548747,67.74505622
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-16,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,2,16,m,h,46.64054062,121.015818
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-17,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,3,17,o,h,0,0
Rosa canina agg.,brandon hill,hedgerow,2012-Rosa canina agg.-brandon hill-bag-18,bag,Y,19/06/2012,11:30,20/06/2012,12:30,2012,NA,NA,3,18,m,h,52.54814294,143.638963
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-23,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,1,23,m,h,11.3396917,12.49761797
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-24,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,1,24,m,h,0,0
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-25,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,2,25,m,h,0,0
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-26,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,2,26,m,h,0,0
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-27,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,3,27,m,h,21.25417705,25.01902
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-28,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,3,28,m,h,30.85552345,37.56428953
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-29,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,3,29,o,h,49.63835475,87.69779953
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-30,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,4,30,m,h,14.31599515,25.01902
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-31,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,4,31,m,h,36.05779282,50.0619075
Rosa canina agg.,the downs,grassland,2012-Rosa canina agg.-the downs-bag-32,bag,Y,25/06/2012,10:30,26/06/2012,10:00,2012,16,27,5,32,o,h,0,0
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-12,bag,Y,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,1,12,m,h,397.5482026,143.8312607
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-13,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,2,13,m,h,9750.477295,9750.477295
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-14,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,2,14,y,h,605.2730069,605.2730069
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-15,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,3,15,o,h,1052.569654,1052.569654
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-16,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,3,16,m,h,1672.981241,1672.981241
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-17,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,4,17,m,h,1183.729102,1183.729102
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-18,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,4,18,y,h,794.5561671,794.5561671
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-19,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,5,19,m,h,2604.493676,2604.493676
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-20,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,5,20,y,h,897.8982868,897.8982868
Rubus fruticosus agg.,ashton court,woodland-carpark,2011-Rubus fruticosus agg.-ashton court-bag-21,bag,N,27/06/2011,10:00,28/06/2011,12:00,2011,18,83,6,21,o,h,719.9021014,719.9021014
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-1,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,1,1,o,m,2530.227501,2530.227501
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-10,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,3,10,y,m,396.8730159,396.8730159
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-2,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,1,2,y,m,2015.788477,2015.788477
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-3,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,1,3,m,m,800.7691107,800.7691107
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-4,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,2,4,m,m,526.5331139,526.5331139
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-5,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,2,5,y,m,4623.100618,4623.100618
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-6,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,3,6,m,m,3369.439706,3369.439706
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-7,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,3,7,m,m,3098.421403,3098.421403
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-8,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,3,8,m,m,194.9503812,194.9503812
Rubus fruticosus agg.,brandon hill,hedgerow,2012-Rubus fruticosus agg.-brandon hill-bag-9,bag,N,19/06/2012,14:00,20/06/2012,13:45,2012,NA,NA,3,9,m,m,621.0575806,621.0575806
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-1,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,1,1,m,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-10,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,5,10,o,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-2,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,1,2,o,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-3,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,2,3,m,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-4,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,2,4,m,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-5,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,3,5,m,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-6,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,3,6,m,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-7,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,4,7,o,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-8,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,4,8,o,h,0,0
Sagina sp.,university bike shed,pavement,2012-Sagina sp.-university bike shed-bag-9,bag,Y,25/06/2012,14:00,26/06/2012,12:30,2012,23,57,5,9,m,h,0,0
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-1,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,1,1,y,h,13.8309704,13.8309704
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-10,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,6,10,m,h,36.16005056,36.16005056
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-2,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,1,2,m,h,NA,NA
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-3,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,2,3,m,h,0,0
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-4,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,2,4,m,h,0,0
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-5,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,3,5,m,h,37.70026129,37.70026129
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-6,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,3,6,m,h,69.84918055,69.84918055
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-7,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,4,7,o,h,0,0
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-8,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,5,8,m,h,92.92376307,92.92376307
Salix cinerea,paradise bottom-leigh woods,wetland,2012-Salix cinerea-paradise bottom-leigh woods-bag-9,bag,N,23/04/2012,15:30,24/04/2012,14:00,2012,15,50,6,9,m,h,73.80305184,73.80305184
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-1,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,1,1,m,h,3.042248886,10.007608
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-10,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,5,10,o,h,3.397151278,10.007608
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-2,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,1,2,m,h,10.31423076,15.030506
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-3,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,2,3,m,h,17.39136267,20.053404
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-4,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,2,4,y,h,9.800975307,15.030506
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-5,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,3,5,y,h,7.550468464,10.007608
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-6,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,3,6,o,h,13.42617825,15.030506
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-7,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,4,7,m,h,9.878116587,10.007608
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-8,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,4,8,o,h,9.842946079,10.007608
Sambucus nigra,brandon hill,woodland-nature reserve,2011-Sambucus nigra-brandon hill-bag-9,bag,Y,8/6/11,10:30,9/6/11,11:00,2011,21,46,5,9,m,h,7.443358282,10.007608
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-1,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,1,1,m,h,0,0
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-2,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,1,2,m,h,0,0
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-3,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,1,3,m,h,0,0
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-4,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,2,4,o,h,0.631470473,5.15391812
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-5,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,2,5,o,h,0,0
Sanguisorba minor,sand bay,grassland-coastland,2012-Sanguisorba minor-sand bay-bag-6,bag,Y,18/06/2012,12:00,19/06/2012,11:15,2012,18,29,2,6,o,h,0,0
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-1,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,1,1,o,h,607.0944812,607.0944812
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-2,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,1,2,m,h,805.5999878,805.5999878
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-3,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,1,3,m,h,NA,NA
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-4,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,1,4,o,h,90.54178624,90.54178624
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-5,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,2,5,m,h,473.687148,473.687148
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-6,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,2,6,m,h,154.5979025,154.5979025
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-7,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,2,7,o,h,333.910951,333.910951
Saponaria officinalis,troopers hill,grassland-nature reserve,2011-Saponaria officinalis-troopers hill-bag-8,bag,N,9/8/11,10:00,10/8/11,10:30,2011,19,57,2,8,m,h,654.0546847,654.0546847
Senecio erucifolius,ashton court,woodland-carpark,2011-Senecio erucifolius-ashton court-bag-1,bag,N,4/9/11,11:00,5/9/11,9:30,2011,19,69,1,1,m,h,48.53641238,48.53641238
Senecio erucifolius,ashton court,woodland-carpark,2011-Senecio erucifolius-ashton court-bag-10,bag,N,4/9/11,11:00,5/9/11,9:30,2011,19,69,5,10,y,h,0,0
